# Dense_Phase_Rg   Dense_Asphericity   Dense_Acylindricity   Dense_RelShapeAniso   Dense_Lambda2/Lambda1   Dense_Lambda3/Lambda1   Dilute_Phase_Rg   Dilute_Asphericity   Dilute_Acylindricity   Dilute_RelShapeAniso   Dilute_Lambda2/Lambda1   Dilute_Lambda3/Lambda1   Largest_Cluster_Rg   Largest_Asphericity   Largest_Acylindricity   Largest_RelShapeAniso   Largest_Lambda2/Lambda1   Largest_Lambda3/Lambda1
3.321474   0.428091   0.185788   0.209150   0.458248   0.157973   2.802054   0.705794   0.068024   0.501615   0.164307   0.079686   3.321474   0.428091   0.185788   0.209150   0.458248   0.157973
3.583490   0.478751   0.027945   0.229788   0.287696   0.244869   6.284407   0.719004   0.110315   0.526094   0.183128   0.047385   5.145224   0.632238   0.138758   0.414165   0.254319   0.070491
4.459881   0.501384   0.231700   0.291650   0.422498   0.075428   2.155893   0.438310   0.161811   0.211753   0.428646   0.169972   3.583490   0.478751   0.027945   0.229788   0.287696   0.244869
3.204881   0.413861   0.061962   0.174160   0.371545   0.269842   3.445573   0.295980   0.226787   0.126179   0.655922   0.228548   4.307742   0.442928   0.136071   0.210072   0.403624   0.187165
3.526092   0.658562   0.092244   0.440085   0.207069   0.087640   3.670882   0.436895   0.272825   0.246702   0.518918   0.082115   3.771015   0.463446   0.032312   0.215565   0.303609   0.253303
4.240625   0.664668   0.084237   0.447105   0.198206   0.089715   3.250244   0.772926   0.067289   0.600810   0.128840   0.049547   5.532068   0.572972   0.055951   0.330645   0.238103   0.159884
4.488752   0.622644   0.028351   0.388288   0.187006   0.149126   2.649981   0.305209   0.330434   0.175043   0.739213   0.123657   4.720900   0.794921   0.053864   0.634076   0.110383   0.047988
6.739654   0.676163   0.070575   0.460932   0.182670   0.092664   2.396707   0.417393   0.136328   0.188156   0.428987   0.206082   5.522863   0.729143   0.059843   0.534335   0.146696   0.073666
5.948664   0.729490   0.105902   0.540567   0.174610   0.045408   3.218289   0.435441   0.124865   0.201303   0.401873   0.201649   5.928435   0.449915   0.117509   0.212780   0.382323   0.196765
3.771015   0.463446   0.032312   0.215565   0.303609   0.253303   2.535060   0.528775   0.116048   0.289704   0.313624   0.144421   5.496165   0.693156   0.140016   0.495168   0.216597   0.040574
3.842833   0.558959   0.193670   0.340566   0.345408   0.071077   3.648244   0.397688   0.118123   0.168620   0.434170   0.236790   4.157895   0.126913   0.084080   0.021409   0.796926   0.595749
5.990571   0.769296   0.040310   0.593034   0.114697   0.067061   3.520241   0.549916   0.244544   0.347259   0.389031   0.039655   6.434907   0.625888   0.192119   0.419417   0.294119   0.038163
4.720900   0.794921   0.053864   0.634076   0.110383   0.047988   5.698357   0.541074   0.237844   0.335189   0.391755   0.049064   4.706496   0.228977   0.378401   0.159821   0.918153   0.139525
3.930254   0.377579   0.134520   0.156137   0.469588   0.239660   3.756420   0.648148   0.177253   0.443660   0.269012   0.037439   4.309813   0.462561   0.181063   0.238551   0.420250   0.138092
7.308005   0.775916   0.098370   0.609303   0.145636   0.029990   2.729051   0.449931   0.080072   0.207246   0.352750   0.226312   5.721838   0.535330   0.235071   0.328021   0.394694   0.054120
5.077631   0.536857   0.198309   0.317711   0.366784   0.079895   2.344714   0.371142   0.266166   0.190880   0.590091   0.131786   6.567625   0.784534   0.038579   0.616609   0.106395   0.061344
6.131226   0.602458   0.079757   0.367726   0.234557   0.126040   2.646984   0.523824   0.182424   0.299350   0.366182   0.098914   4.123972   0.527889   0.137200   0.292785   0.329759   0.129542
