# Dense_Phase_Rg   Dense_Asphericity   Dense_Acylindricity   Dense_RelShapeAniso   Dense_Lambda2/Lambda1   Dense_Lambda3/Lambda1   Dilute_Phase_Rg   Dilute_Asphericity   Dilute_Acylindricity   Dilute_RelShapeAniso   Dilute_Lambda2/Lambda1   Dilute_Lambda3/Lambda1   Largest_Cluster_Rg   Largest_Asphericity   Largest_Acylindricity   Largest_RelShapeAniso   Largest_Lambda2/Lambda1   Largest_Lambda3/Lambda1
3.783061   0.494512   0.070971   0.248320   0.307661   0.200617   3.573632   0.322433   0.256323   0.153239   0.645676   0.178180   4.024415   0.166400   0.134155   0.041187   0.776436   0.474466
6.753367   0.396097   0.297117   0.223101   0.585639   0.088287   5.773634   0.744165   0.095434   0.560612   0.160343   0.045285   5.050916   0.387327   0.256710   0.199448   0.562215   0.128254
2.428380   0.321612   0.412254   0.230899   0.789161   0.036518   4.425544   0.381844   0.338921   0.231956   0.638739   0.062241   6.618005   0.678321   0.075916   0.464442   0.184819   0.088179
3.173706   0.424479   0.206858   0.212275   0.479085   0.143451   3.954901   0.504116   0.154603   0.272060   0.362402   0.131448   3.960761   0.504743   0.224236   0.292477   0.413843   0.079076
4.660194   0.482649   0.220260   0.269336   0.431354   0.095131   5.269819   0.741256   0.060556   0.552210   0.140817   0.067637   6.150160   0.685322   0.140842   0.484543   0.221856   0.043624
3.837216   0.319029   0.153717   0.119501   0.556480   0.274957   4.024415   0.166400   0.134155   0.041187   0.776436   0.474466   4.428644   0.349384   0.179203   0.146154   0.541227   0.224758
7.731284   0.821386   0.068329   0.678177   0.106368   0.028803   5.602192   0.458325   0.256344   0.259346   0.483235   0.081997   2.832225   0.487378   0.166045   0.258216   0.385713   0.133462
3.213963   0.554613   0.114474   0.317423   0.292571   0.129752   4.229066   0.379778   0.155816   0.162441   0.485318   0.219656   5.718194   0.810943   0.036292   0.658617   0.092870   0.051344
3.202469   0.250041   0.202679   0.093330   0.702613   0.297277   4.238821   0.596016   0.106663   0.363768   0.257286   0.111308   4.913079   0.556499   0.209628   0.342649   0.358705   0.061079
3.700261   0.575200   0.111281   0.340142   0.275169   0.119921   3.026635   0.492606   0.153660   0.260369   0.371690   0.139483   5.096046   0.371695   0.372347   0.242139   0.680758   0.040028
3.860829   0.499753   0.209405   0.282641   0.407278   0.093093   4.808262   0.503148   0.217797   0.288735   0.410482   0.084811   5.277900   0.576019   0.156904   0.350262   0.306378   0.087650
3.300679   0.319891   0.114694   0.112196   0.519673   0.309839   3.093861   0.545150   0.186274   0.323212   0.351270   0.083930   5.000709   0.603813   0.152445   0.382020   0.283044   0.075882
